ID,name,description,p,s,label,software
3998,allow_headers,Indicate which header field names may be used during the actual request.,0,0,others,keystone
4001,allow_rescope_scoped_token,"This toggles whether scoped tokens may be re-scoped to a new project or domain, thereby preventing users from exchanging a scoped token (including those with a default project scope) for any other token. This forces users to either authenticate for unscoped tokens (and later exchange that unscoped token for tokens with a more specific scope) or to provide their credentials in every request for a scoped token to avoid re-scoping altogether.",1,2,security-tradeoff,keystone
4003,amqp_auto_delete,Auto-delete queues in AMQP.,1,5,workload-specific,keystone
4011,auth_ttl,The length of time in minutes for which a signed EC2 or S3 token request is valid from the timestamp contained in the token request.,0,0,others,keystone
4013,backend,The back end to use for the database.,0,0,others,keystone
4014,backend_argument,"Arguments supplied to the backend module. Specify this option once per argument to be passed to the dogpile.cache backend. Example format: ""<argname>:<value>"".",0,0,others,keystone
4040,caching.I,Toggle for identity caching. This has no effect unless global caching is enabled. There is typically no reason to disable this.,1,4,limited-side-effect,keystone
4051,conn_pool_min_size,The pool size limit for connections expiration policy,0,0,others,keystone
4052,conn_pool_ttl,The time-to-live in sec of idle connections in the pool,0,0,others,keystone
4059,connection_retry_interval_max,Maximum limit for connection_retry_interval + connection_retry_backoff,0,0,others,keystone
4066,db_inc_retry_interval,"If True, increases the interval between retries of a database operation up to db_max_retry_interval.",0,0,others,keystone
4068,db_max_retry_interval,"If db_inc_retry_interval is set, the maximum seconds between retries of a database operation.",0,0,others,keystone
4076,default_log_levels,List of package logging levels in logger=LEVEL pairs. This option is ignored if log_config_append is set.,0,0,others,keystone
4078,default_notify_timeout,The deadline for a sent notification message delivery. Only used when caller does not provide a timeout expiry.,0,0,others,keystone
4081,default_reply_timeout,The deadline for an rpc reply message delivery.,0,0,others,keystone
4117,enforce_scope,"This option controls whether or not to enforce scope when evaluating policies. If True, the scope of the token used in the request is compared to the scope_types of the policy being enforced. If the scopes do not match, an InvalidScope exception will be raised. If False, a message will be logged informing operators that policies are being invoked with mismatching scope.",0,0,others,keystone
4120,es_scroll_size,Elasticsearch splits large requests in batches. This parameter defines maximum size of each batch (for example: es_scroll_size=10000).,1,5,workload-specific,keystone
4125,expiration_buffer,The number of seconds after a token has expired before a corresponding revocation event may be purged from the backend.,0,0,others,keystone
4135,group_attribute_ignore,List of group attributes to ignore on create and update. or whether a specific group attribute should be filtered for list or show group.,0,0,others,keystone
4141,group_name_attribute,The LDAP attribute mapped to group names in keystone. Group names are expected to be unique only within a keystone domain and are not expected to be URL-safe.,0,0,others,keystone
4142,group_objectclass,"The LDAP object class to use for groups. If setting this option to posixGroup, you may also be interested in enabling the [ldap] group_members_are_ids option.",0,0,others,keystone
4169,kafka_consumer_timeout,Default timeout(s) for Kafka consumers,0,0,others,keystone
4189,lockout_duration,The number of seconds a user account will be locked when the maximum number of failed authentication attempts (as specified by [security_compliance] lockout_failure_attempts) is exceeded. Setting this option will have no effect unless you also set [security_compliance] lockout_failure_attempts to a non-zero value. This feature depends on the sql backend for the [identity] driver.,0,0,others,keystone
4206,max_logfile_count,Maximum number of rotated log files.,0,0,others,keystone
4207,max_logfile_size_mb,"Log file maximum size in MB. This option is ignored if ""log_rotation_type"" is not set to ""size"".",0,0,others,keystone
4208,max_overflow,"If set, use this value for max_overflow with SQLAlchemy.",0,0,others,keystone
4209,max_param_size,Limit the sizes of user & project ID/names.,0,0,others,keystone
4222,memcache_servers,"Memcache servers in the format of ""host:port"". (dogpile.cache.memcache and oslo_cache.memcache_pool backends only).",0,0,others,keystone
4238,password_expires_days,"The number of days for which a password will be considered valid before requiring it to be changed. This feature is disabled by default. If enabled, new password changes will have an expiration date, however existing passwords would not be impacted. This feature depends on the sql backend for the [identity] driver.",0,0,others,keystone
4239,password_hash_algorithm,The password hashing algorithm to use for passwords stored within keystone.,1,2,security-tradeoff,keystone
4244,permissive,"Toggles permissive mode for access rules. When enabled, application credentials can be created with any access rules regardless of operator's configuration.",1,2,security-tradeoff,keystone
4250,pool_connection_timeout,The connection timeout to use when pooling LDAP connections. A value of -1 means that connections will never timeout. This option has no effect unless [ldap] use_pool is also enabled.,0,0,others,keystone
4262,project_name_url_safe,"This controls whether the names of projects are restricted from containing URL-reserved characters. If set to new, attempts to create or update a project with a URL-unsafe name will fail. If set to strict, attempts to scope a token with a URL-unsafe project name will fail, thereby forcing all project names to be updated to be URL-safe.",0,0,others,keystone
4271,public_port,The port number for the public service to listen on.,0,0,others,keystone
4275,rabbit_interval_max,Maximum interval of RabbitMQ connection retries. Default is 30 seconds.,0,0,others,keystone
4276,rabbit_login_method,The RabbitMQ login method.,0,0,others,keystone
4281,rate_limit_burst,Maximum number of logged messages per rate_limit_interval.,1,6,function-tradeoff,keystone
4282,rate_limit_except_level,"Log level name used by rate limiting: CRITICAL, ERROR, INFO, WARNING, DEBUG or empty string. Logs with level greater or equal to rate_limit_except_level are not filtered. An empty string means that all levels are filtered.",1,6,function-tradeoff,keystone
4285,remote_content_type,Content Type to send and receive data for REST based policy check,0,0,others,keystone
4288,remote_ssl_client_crt_file,Absolute path to client cert for REST based policy check,0,0,others,keystone
4292,request_token_duration,Number of seconds for the OAuth Request Token to remain valid after being created. This is the amount of time the user has to authorize the token. Setting this option to zero means that request tokens will last forever.,0,0,others,keystone
4294,retry_interval,Interval between retries of opening a SQL connection.,0,0,others,keystone
4299,rpc_response_timeout,Seconds to wait for a response from a call.,0,0,others,keystone
4308,scrypt_block_size,Optional block size to pass to scrypt hash function (the r parameter). Useful for tuning scrypt to optimal performance for your CPU architecture. This option is only used when the password_hash_algorithm option is set to scrypt. Defaults to 8.,1,1,resource,keystone
4309,scrypt_parallelism,Optional parallelism to pass to scrypt hash function (the p parameter). This option is only used when the password_hash_algorithm option is set to scrypt. Defaults to 1.,1,1,resource,keystone
4317,sqlite_synchronous,"If True, SQLite uses synchronous mode.",1,3,reliability-tradeoff,keystone
4318,ssl.B,"Attempt to connect via SSL. If no other ssl-related parameters are given, it will use the system's CA-bundle to verify the server's certificate.",1,2,security-tradeoff,keystone
4337,tls_req_cert,"Specifies which checks to perform against client certificates on incoming TLS sessions. If set to demand, then a certificate will always be requested and required from the LDAP server. If set to allow, then a certificate will always be requested but not required from the LDAP server. If set to never, then a certificate will never be requested.",1,2,security-tradeoff,keystone
4338,token,Entry point for the token auth plugin module in the keystone.auth.token namespace. You do not need to set this unless you are overriding keystone's own token authentication plugin.,0,0,others,keystone
4340,trace,Debug: dump AMQP frames to stdout,1,6,function-tradeoff,keystone
4349,use_auth_pool,Enable LDAP connection pooling for end user authentication. There is typically no reason to disable this.,1,4,limited-side-effect,keystone
4361,user_default_project_id_attribute,The LDAP attribute mapped to a user's default_project_id in keystone. This is most commonly used when keystone has write access to LDAP.,0,0,others,keystone
4363,user_enabled_attribute,"The LDAP attribute mapped to the user enabled attribute in keystone. If setting this option to userAccountControl, then you may be interested in setting [ldap] user_enabled_mask and [ldap] user_enabled_default as well.",0,0,others,keystone
4370,user_filter,The LDAP search filter to use for users.,0,0,others,keystone
4374,user_name_attribute,The LDAP attribute mapped to user names in keystone. User names are expected to be unique only within a keystone domain and are not expected to be URL-safe.,0,0,others,keystone
4380,xmlsec1_binary,"Name of, or absolute path to, the binary to be used for XML signing. Although only the XML Security Library (xmlsec1) is supported, it may have a non-standard name or path on your system. If keystone cannot find the binary itself, you may need to install the appropriate package, use this option to specify an absolute path, or adjust keystone's PATH environment variable.",0,0,others,keystone
4382,mapred.child.env,User added environment variables for the task processes. Example : 1) A=foo This will set the env variable A to foo 2) B=$B:c This is inherit nodemanager's B env variable on Unix. 3) B=%B%;c This is inherit nodemanager's B env variable on Windows.,0,0,others,mapreduce
4383,mapred.child.java.opts,"Java opts for the task processes. The following symbol, if present, will be interpolated: @taskid@ is replaced by current TaskID. Any other occurrences of '@' will go unchanged. For example, to enable verbose gc logging to a file named for the taskid in /tmp and to set the heap maximum to be a gigabyte, pass a 'value' of: -Xmx1024m -verbose:gc -Xloggc:/tmp/@taskid@.gc Usage of -Djava.library.path can cause programs to no longer function if hadoop native libraries are used. These values should instead be set as part of LD_LIBRARY_PATH in the map / reduce JVM env using the mapreduce.map.env and mapreduce.reduce.env config settings.",0,0,others,mapreduce
4387,mapreduce.application.framework.path,"Path to the MapReduce framework archive. If set, the framework archive will automatically be distributed along with the job, and this path would normally reside in a public location in an HDFS filesystem. As with distributed cache files, this can be a URL with a fragment specifying the alias to use for the archive name. For example, hdfs:/mapred/framework/hadoop-mapreduce-2.1.1.tar.gz#mrframework would alias the localized archive as ""mrframework"". Note that mapreduce.application.classpath must include the appropriate classpath for the specified framework. The base name of the archive, or alias of the archive if an alias is used, must appear in the specified classpath.",0,0,others,mapreduce
4393,mapreduce.client.submit.file.replication,The replication level for submitted job files. This should be around the square root of the number of nodes.,1,3,reliability-tradeoff,mapreduce
4399,mapreduce.ifile.readahead,Configuration key to enable/disable IFile readahead.,1,4,limited-side-effect,mapreduce
4401,mapreduce.input.fileinputformat.list-status.num-threads,The number of threads to use to list and fetch block locations for the specified input paths. Note: multiple threads should not be used if a custom non thread-safe path filter is used.,1,1,resource,mapreduce
4402,mapreduce.input.fileinputformat.split.minsize,The minimum size chunk that map input should be split into. Note that some file formats may have minimum split sizes that take priority over this setting.,1,1,resource,mapreduce
4407,mapreduce.job.cache.limit.max-resources,"The maximum number of resources a map reduce job is allowed to submit for localization via files, libjars, archives, and jobjar command line arguments and through the distributed cache. If set to 0 the limit is ignored.",1,1,resource,mapreduce
4409,mapreduce.job.cache.limit.max-single-resource-mb,"The maximum size (in MB) of a single resource a map reduce job is allow to submit for localization via files, libjars, archives, and jobjar command line arguments and through the distributed cache. If set to 0 the limit is ignored.",1,1,resource,mapreduce
4412,mapreduce.job.committer.setup.cleanup.needed,"true, if job needs job-setup and job-cleanup. false, otherwise",1,6,function-tradeoff,mapreduce
4414,mapreduce.job.counters.limit,Limit on the number of user counters allowed per job.,1,3,reliability-tradeoff,mapreduce
4418,mapreduce.job.end-notification.retry.attempts,The number of times the submitter of the job wants to retry job end notification if it fails. This is capped by mapreduce.job.end-notification.max.attempts,0,0,others,mapreduce
4432,mapreduce.job.reduce.slowstart.completedmaps,Fraction of the number of maps in the job which should be complete before reduces are scheduled for the job.,1,1,resource,mapreduce
4439,mapreduce.job.sharedcache.mode,"A comma delimited list of resource categories to submit to the shared cache. The valid categories are: jobjar, libjars, files, archives. If ""disabled"" is specified then the job submission code will not use the shared cache.",1,5,workload-specific,mapreduce
4441,mapreduce.job.speculative.minimum-allowed-tasks,The minimum allowed tasks that can be speculatively re-executed at any time.,1,4,limited-side-effect,mapreduce
4442,mapreduce.job.speculative.retry-after-no-speculate,The waiting time(ms) to do next round of speculation if there is no task speculated in this round.,0,0,others,mapreduce
4446,mapreduce.job.speculative.speculative-cap-total-tasks,The max percent (0-1) of all tasks that can be speculatively re-executed at any time.,1,5,workload-specific,mapreduce
4459,mapreduce.jobhistory.client.thread-count,The number of threads to handle client API requests,1,1,resource,mapreduce
4466,mapreduce.jobhistory.loadedjob.tasks.max,The maximum number of tasks that a job can have so that the Job History Server will fully parse its associated job history file and load it into memory. A value of -1 (default) will allow all jobs to be loaded.,1,1,resource,mapreduce
4467,mapreduce.jobhistory.loadedjobs.cache.size,Size of the loaded job cache. This property is ignored if the property mapreduce.jobhistory.loadedtasks.cache.size is set to a positive value.,1,1,resource,mapreduce
4468,mapreduce.jobhistory.loadedtasks.cache.size,"Change the job history cache limit to be set in terms of total task count. If the total number of tasks loaded exceeds this value, then the job cache will be shrunk down until it is under this limit (minimum 1 job in cache). If this value is empty or nonpositive then the cache reverts to using the property mapreduce.jobhistory.loadedjobs.cache.size as a job cache size. Two recommendations for the mapreduce.jobhistory.loadedtasks.cache.size property: 1) For every 100k of cache size, set the heap size of the Job History Server to 1.2GB. For example, mapreduce.jobhistory.loadedtasks.cache.size=500000, heap size=6GB. 2) Make sure that the cache size is larger than the number of tasks required for the largest job run on the cluster. It might be a good idea to set the value slightly higher (say, 20%) in order to allow for job size growth.",1,1,resource,mapreduce
4472,mapreduce.jobhistory.move.thread-count,The number of threads used to move files.,1,1,resource,mapreduce
4491,mapreduce.map.log.level,"The logging level for the map task. The allowed levels are: OFF, FATAL, ERROR, WARN, INFO, DEBUG, TRACE and ALL. The setting here could be overridden if ""mapreduce.job.log4j-properties-file"" is set.",1,6,function-tradeoff,mapreduce
4493,mapreduce.map.memory.mb,The amount of memory to request from the scheduler for each map task.,1,1,resource,mapreduce
4500,mapreduce.map.speculative,"If true, then multiple instances of some map tasks may be executed in parallel.",1,4,limited-side-effect,mapreduce
4505,mapreduce.reduce.input.buffer.percent,"The percentage of memory- relative to the maximum heap size- to retain map outputs during the reduce. When the shuffle is concluded, any remaining map outputs in memory must consume less than this threshold before the reduce can begin.",1,1,resource,mapreduce
4508,mapreduce.reduce.maxattempts,"Expert: The maximum number of attempts per reduce task. In other words, framework will try to execute a reduce task these many number of times before giving up on it.",1,5,workload-specific,mapreduce
4511,mapreduce.reduce.node-label-expression,This is node-label configuration for Reduce task containers. If not configured it will use mapreduce.job.node-label-expression and if job's node-label expression is not configured then it will use queue's default-node-label-expression.,0,0,others,mapreduce
4525,mapreduce.shuffle.connection-keep-alive.enable,set to true to support keep-alive connections.,0,0,others,mapreduce
4536,mapreduce.task.exit.timeout,"The number of milliseconds before a task will be terminated if it stays in finishing state for too long. After a task attempt completes from TaskUmbilicalProtocol's point of view, it will be transitioned to finishing state. That will give a chance for the task to exit by itself.",0,0,others,mapreduce
4546,mapreduce.task.profile.params,"JVM profiler parameters used to profile map and reduce task attempts. This string may contain a single format specifier %s that will be replaced by the path to profile.out in the task attempt log directory. To specify different profiling options for map tasks and reduce tasks, more specific parameters mapreduce.task.profile.map.params and mapreduce.task.profile.reduce.params should be used.",0,0,others,mapreduce
4547,mapreduce.task.profile.reduce.params,Reduce-task-specific JVM profiler parameters. See mapreduce.task.profile.params,0,0,others,mapreduce
4549,mapreduce.task.skip.start.attempts,"The number of Task attempts AFTER which skip mode will be kicked off. When skip mode is kicked off, the tasks reports the range of records which it will process next, to the MR ApplicationMaster. So that on failures, the MR AM knows which ones are possibly the bad records. On further executions, those are skipped.",0,0,others,mapreduce
4557,yarn.app.mapreduce.am.containerlauncher.threadpool-initial-size,The initial size of thread pool to launch containers in the app master.,1,1,resource,mapreduce
4563,yarn.app.mapreduce.am.job.task.listener.thread-count,The number of threads used to handle RPC calls in the MR AppMaster from remote tasks,1,1,resource,mapreduce
4569,yarn.app.mapreduce.am.webapp.port-range,"Range of ports that the MapReduce AM can use for its webapp when binding. Leave blank if you want all possible ports. For example 50000-50050,50100-50200",0,0,others,mapreduce
4572,yarn.app.mapreduce.client.max-retries,The number of client retries to the RM/HS before throwing exception. This is a layer above the ipc.,0,0,others,mapreduce
4575,yarn.app.mapreduce.shuffle.log.backups,If yarn.app.mapreduce.shuffle.log.limit.kb and yarn.app.mapreduce.shuffle.log.backups are greater than zero then a ContainerRollngLogAppender is used instead of ContainerLogAppender for syslog.shuffle. See org.apache.log4j.RollingFileAppender.maxBackupIndex,1,3,reliability-tradeoff,mapreduce
4578,yarn.app.mapreduce.task.container.log.backups,"Number of backup files for task logs when using ContainerRollingLogAppender (CRLA). See org.apache.log4j.RollingFileAppender.maxBackupIndex. By default, ContainerLogAppender (CLA) is used, and container logs are not rolled. CRLA is enabled for tasks when both mapreduce.task.userlog.limit.kb and yarn.app.mapreduce.task.container.log.backups are greater than zero.",1,3,reliability-tradeoff,mapreduce
4581,autocommit,"If set to 1, the default, all queries are committed immediately. The LOCK IN SHARE MODE and FOR UPDATE clauses therefore have no effect. If set to 0, they are only committed upon a COMMIT statement, or rolled back with a ROLLBACK statement. If autocommit is set to 0, and then changed to 1, all open transactions are immediately committed.",1,3,reliability-tradeoff,mariadb
4582,automatic_sp_privileges,"When set to 1, the default, when a stored routine is created, the creator is automatically granted permission to ALTER (which includes dropping) and to EXECUTE the routine. If set to 0, the creator is not automatically granted these privileges.",0,0,others,mariadb
4606,datetime_format,Unused.,0,0,others,mariadb
4615,default_week_format,Default mode for the WEEK() function. See that page for details on the different modes,0,0,others,mariadb
4617,delayed_insert_limit,"After this many rows have been inserted with INSERT DELAYED, the handler will check for and execute any waiting SELECT statements.",1,5,workload-specific,mariadb
4619,delayed_queue_size,"Number of rows, per table, that can be queued when performing INSERT DELAYED statements. If the queue becomes full, clients attempting to perform INSERT DELAYED's will wait until the queue has room available again.",1,5,workload-specific,mariadb
4623,encrypt_tmp_files,"Enables automatic encryption of temporary files, such as those created for filesort operations, binary log file caches, etc. See Data at Rest Encryption.",1,2,security-tradeoff,mariadb
4626,engine_condition_pushdown,"Deprecated in MariaDB 5.5 and removed and replaced by the optimizer_switch engine_condition_pushdown={on|off} flag in MariaDB 10.0.. Specifies whether the engine condition pushdown optimization is enabled. Since MariaDB 10.1.1, engine condition pushdown is enabled for all engines that support it.",0,0,others,mariadb
4629,event_scheduler,"Status of the Event Scheduler. Can be set to ON or OFF, while DISABLED means it cannot be set at runtime. Setting the variable will cause a load of events if they were not loaded at startup.",1,6,function-tradeoff,mariadb
4633,flush,"Usually, MariaDB writes changes to disk after each SQL statement, and the operating system handles synchronizing (flushing) it to disk. If set to ON, the server will synchronize all changes to disk after each statement.",1,3,reliability-tradeoff,mariadb
4645,have_crypt,"If the crypt() system call is available this variable will be set to YES, otherwise it will be set to NO. If set to NO, the ENCRYPT() function cannot be used.",1,2,security-tradeoff,mariadb
4651,have_profiling,"If statement profiling is available, will be set to YES, otherwise will be set to NO. See SHOW PROFILES() and SHOW PROFILE().",0,0,others,mariadb
4659,identity,A synonym for last_insert_id variable.,0,0,others,mariadb
4668,insert_id,Value to be used for the next statement inserting a new AUTO_INCREMENT value.,0,0,others,mariadb
4671,join_buffer_space_limit,"Maximum size in bytes of the query buffer, By default 1024*128*10. See Block-based join algorithms.",1,1,resource,mariadb
4672,join_cache_level,Controls which of the eight block-based algorithms can be used for join operations. See Block-based join algorithms for more information.,1,6,function-tradeoff,mariadb
4677,last_insert_id,Contains the same value as that returned by LAST_INSERT_ID(). Note that setting this variable don't update the value returned by the underlying function.,0,0,others,mariadb
4690,log_slow_admin_statements,"Log slow OPTIMIZE, ANALYZE, ALTER and other administrative statements to the slow log if it is open. Before MariaDB 10.1.13, this was only available as a mysqld option, not a server variable. See also log_slow_disabled_statements and log_slow_filter.",1,6,function-tradeoff,mariadb
4692,log_slow_filter,"Comma-delimited string containing one or more settings for filtering what is logged to the slow query log. If a query matches one of the types listed in the filter, and takes longer than long_query_time, it will be logged. Sets log-slow-admin-statements to ON. See also log_slow_disabled_statements.
admin log administrative queries (create, optimize, drop etc...) 
filesort logs queries that use a filesort. 
filesort_on_disk logs queries that perform a a filesort on disk.
filesort_priority_queue (from MariaDB 10.3.2)
full_join logs queries that perform a join without indexes.
full_scan logs queries that perform full table scans.
query_cache log queries that are resolved by the query cache .
query_cache_miss logs queries that are not found in the query cache.
tmp_table logs queries that create an implicit temporary table. 
tmp_table_on_disk logs queries that create a temporary table on disk.",0,0,others,mariadb
4717,max_seeks_for_key,"The optimizer assumes that the number specified here is the most key seeks required when searching with an index, regardless of the actual index cardinality. If this value is set lower than its default and maximum, indexes will tend to be preferred over table scans.",1,5,workload-specific,mariadb
4722,max_tmp_tables,Unused.,0,0,others,mariadb
4732,net_buffer_length,"The starting size, in bytes, for the connection and thread buffers for each client thread. The size can grow to max_allowed_packet. This variable's session value is read-only. Can be set to the expected length of client statements if memory is a limitation.",1,1,resource,mariadb
4734,net_retry_count,Permit this many retries before aborting when attempting to read or write on a communication port. On FreeBSD systems should be set higher as threads are sent internal interrupts..,0,0,others,mariadb
4736,old,"Disabled by default, enabling it reverts index hints to those used before MySQL 5.1.17. Enabling may lead to replication errors. Being replaced by old_mode.",0,0,others,mariadb
4741,optimizer_prune_level,"If set to 1, the default, the optimizer will use heuristics to prune less-promising partial plans from the optimizer search space. If set to 0, heuristics are disabled and an exhaustive search is performed.",1,4,limited-side-effect,mariadb
4747,optimizer_use_condition_selectivity,"Controls which statistics can be used by the optimizer when looking for
the best query execution plan.
1 Use selectivity of predicates as in MariaDB 5.5.
2 Use selectivity of all range predicates supported by indexes.
3 Use selectivity of all range predicates estimated without histogram.
4 Use selectivity of all range predicates estimated with histogram.
5 Additionally use selectivity of certain non-range predicates calculated on record sample.",0,0,others,mariadb
4754,profiling_history_size,"Number of statements about which profiling information is maintained. If set to 0, no profiles are stored. See SHOW PROFILES.",1,1,resource,mariadb
4762,query_cache_limit,Size in bytes for which results larger than this are not stored in the query cache.,1,1,resource,mariadb
4765,query_cache_strip_comments,"If set to 1 (0 is default), the server will strip any comments from the query before searching to see if it exists in the query cache. Multiple space, line feeds, tab and other white space characters will also be removed.",1,6,function-tradeoff,mariadb
4770,rand_seed2,See rand_seed1.,0,0,others,mariadb
4772,read_buffer_size,"Each thread performing a sequential scan (for MyISAM, Aria and MERGE tables) allocates a buffer of this size in bytes for each table scanned. Increase if you perform many sequential scans. If not in a multiple of 4KB, will be rounded down to the nearest multiple. Also used in ORDER BY's for caching indexes in a temporary file (not temporary table), for caching results of nested queries, for bulk inserts into partitions, and to determine the memory block size of MEMORY tables.",1,1,resource,mariadb
4773,read_only,"When set to 1 (0 is default), no updates are permitted except from users with the SUPER privilege or, from MariaDB 10.5.2, the READ ONLY ADMIN privilege, or replica servers updating from a primary. The read_only variable is useful for replica servers to ensure no updates are accidentally made outside of what are performed on the primary. Inserting rows to log tables, updates to temporary tables and OPTIMIZE TABLE or ANALYZE TABLE statements are excluded from this limitation. If read_only is set to 1, then the SET PASSWORD statement is limited only to users with the SUPER privilege (<= MariaDB 10.5.1) or READ ONLY ADMIN privilege (>= MariaDB 10.5.2). Attempting to set this variable to 1 will fail if the current session has table locks or transactions pending, while if other sessions hold table locks, the statement will wait until these locks are released before completing. While the attempt to set read_only is waiting, other requests for table locks or transactions will also wait until read_only has been set. See Read-Only Replicas for more.",1,3,reliability-tradeoff,mariadb
4777,rpl_recovery_rank,Unused.,0,0,others,mariadb
4781,secure_timestamp,"Restricts direct setting of a session timestamp. Possible levels are: 
YES - timestamp cannot deviate from the system clock
REPLICATION - replication thread can adjust timestamp to match the master's
SUPER - a user with this privilege and a replication thread can adjust timestamp
NO - historical behavior, anyone can modify session timestamp",1,3,reliability-tradeoff,mariadb
4787,shared_memory_base_name,"Windows only, specifies the name of the shared memory to use for shared memory connection. Mainly used when running more than one instance on the same physical machine. By default the name is MYSQL and is case sensitive. See also shared_memory.",0,0,others,mariadb
4792,slow_launch_time,"Time in seconds. If a thread takes longer than this to launch, the slow_launch_threads server status variable is incremented.",0,0,others,mariadb
4798,sql_big_selects,"If set to 0, MariaDB will not perform large SELECTs. See max_join_size for details. If max_join_size is set to anything but DEFAULT, sql_big_selects is automatically set to 0. If sql_big_selects is again set, max_join_size will be ignored.",1,4,limited-side-effect,mariadb
4803,sql_log_update,Removed. Use sql_log_bin instead.,0,0,others,mariadb
4804,sql_low_priority_updates,"If set to 1 (0 is the default), for storage engines that use only table-level locking (Aria, MyISAM, MEMORY and MERGE), all INSERTs, UPDATEs, DELETEs and LOCK TABLE WRITEs will wait until there are no more SELECTs or LOCK TABLE READs pending on the relevant tables. Set this to 1 if reads are prioritized over writes.
This is a synonym for low_priority_updates.",0,0,others,mariadb
4814,stored_program_cache,"Limit to the number of stored routines held in the stored procedures and stored functions caches. Each time a stored routine is executed, this limit is first checked, and if the number held in the cache exceeds this, that cache is flushed and memory freed.",1,1,resource,mariadb
4818,table_definition_cache,"Number of table definitions that can be cached. Table definitions are taken from the .frm files, and if there are a large number of tables increasing the cache size can speed up table opening. Unlike the table_open_cache, as the table_definition_cache doesn't use file descriptors, and is much smaller.",1,1,resource,mariadb
4819,table_lock_wait_timeout,"Unused, and removed.",0,0,others,mariadb
4827,thread_cache_size,"Number of threads server caches for re-use. If this limit hasn't been reached, when a client disconnects, its threads are put into the cache, and re-used where possible. In MariaDB 10.2.0 and newer the threads are freed after 5 minutes of idle time. Normally this setting has little effect, as the other aspects of the thread implementation are more important, but increasing it can help servers with high volumes of connections per second so that most can use a cached, rather than a new, thread. The cache miss rate can be calculated as the server status variables threads_created/connections. If the thread pool is active, thread_cache_size is ignored. If thread_cache_size is set to greater than the value of max_connections, thread_cache_size will be set to the max_connections value.",1,1,resource,mariadb
4829,thread_stack,"Stack size for each thread. If set too small, limits recursion depth of stored procedures and complexity of SQL statements the server can handle in memory. Also affects limits in the crash-me test.",1,1,resource,mariadb
4841,tx_read_only,"Default transaction access mode. If set to OFF, the default, access is read/write. If set to ON, access is read-only. The SET TRANSACTION statement can also change the value of this variable. See SET TRANSACTION and START TRANSACTION.",0,0,others,mariadb
4847,version_compile_machine,"The machine type or architecture MariaDB was built on, for example i686.",0,0,others,mariadb
4852,warning_count,"Read-only variable indicating the number of warnings, errors and notes resulting from the most recent statement that generated messages. See SHOW WARNINGS for more. Note warnings will only be recorded if sql_notes is true (the default).",0,0,others,mariadb
4866,Audit_log_events_lost,The number of events lost in performance logging mode because an event was larger than the available audit log buffer space. This value may be useful for assessing how to set audit_log_buffer_size to size the buffer for performance mode.,0,0,others,mysql
4873,audit_log_format_unix_timestamp,"This variable applies only for JSON-format audit log output. When that is true, enabling this variable causes each log file record to include a time field. The field value is an integer that represents the UNIX timestamp value indicating the date and time when the audit event was generated.",0,0,others,mysql
4879,audit_log_read_buffer_size,"The buffer size for reading from the audit log file, in bytes. The audit_log_read() function reads no more than this many bytes. Log file reading is supported only for JSON log format. For more information, see Section6.4.5.6, ¡°Reading Audit Log Files¡±.",1,1,resource,mysql
4881,audit_log_statement_policy,The policy controlling how the audit log plugin writes statement events to its log file. The following table shows the permitted values.,1,6,function-tradeoff,mysql
4884,Audit_log_write_waits,The number of times an event had to wait for space in the audit log buffer in asynchronous logging mode.,0,0,others,mysql
4885,audit-log,"This option controls how the server loads the audit_log plugin at startup. It is available only if the plugin has been previously registered with INSTALL PLUGIN or is loaded with --plugin-load or --plugin-load-add. See Section6.4.5.2, ¡°Installing or Uninstalling MySQL Enterprise Audit¡±.",0,0,others,mysql
4886,authentication_kerberos_service_key_tab,"The name of the server-side key-table (¡°keytab¡±) file containing Kerberos service keys to authenticate MySQL service tickets received from clients. The file name should be given as an absolute path name. If this variable is not set, the default is mysql.keytab in the data directory.",0,0,others,mysql
4888,authentication_ldap_sasl_auth_method_name,"For SASL LDAP authentication, the authentication method name. Communication between the authentication plugin and the LDAP server occurs according to this authentication method to ensure password security.",0,0,others,mysql
4889,authentication_ldap_sasl_bind_base_dn,"For SASL LDAP authentication, the base distinguished name (DN). This variable can be used to limit the scope of searches by anchoring them at a certain location (the ¡°base¡±) within the search tree.",0,0,others,mysql
4893,authentication_ldap_sasl_group_search_attr,"For SASL LDAP authentication, the name of the attribute that specifies group names in LDAP directory entries. If authentication_ldap_sasl_group_search_attr has its default value of cn, searches return the cn value as the group name. For example, if an LDAP entry with a uid value of user1 has a cn attribute of mygroup, searches for user1 return mygroup as the group name.",0,0,others,mysql
4898,authentication_ldap_sasl_referral,"For SASL LDAP authentication, whether to enable LDAP search referral. See LDAP Search Referral.",0,0,others,mysql
4907,authentication_ldap_simple_ca_path,"For simple LDAP authentication, the absolute path of the certificate authority file. Specify this file if it is desired that the authentication plugin perform verification of the LDAP server certificate.",0,0,others,mysql
4912,authentication_ldap_simple_max_pool_size,"For simple LDAP authentication, the maximum size of the pool of connections to the LDAP server. To disable connection pooling, set this variable to 0.",1,1,resource,mysql
4914,authentication_ldap_simple_server_host,"For simple LDAP authentication, the LDAP server host. The permitted values for this variable depend on the authentication method:",0,0,others,mysql
